league,season,match_id,match_date,team_id,team,side,mslb,regime,dD_base,dD_after_aging,dD_final,abs_dD_base,abs_dD_after_aging,abs_dD_final,dS,dP_fav,dP_x,dP_dog,abs_dah,abs_dtot,month
Bundesliga,2025-26,1199,2026-02-21,44,Ein Frankfurt,away,23,stable,-0.8675236544234965,-0.6511195026724899,-0.4168447950009577,0.8675236544234965,0.6511195026724899,0.4168447950009577,-0.4227401968552069,-5.480971439520332,3.9818268884730785,1.499144551047239,0.5,0.5,2
Bundesliga,2025-26,1200,2026-02-21,45,FC Koln,home,23,stable,-0.40084124644396957,-0.2928070272137736,-0.17448466308104124,0.40084124644396957,0.2928070272137736,0.17448466308104124,0.020342268953278175,-5.357316568115361,0.09484317127335107,5.262473396841994,0.25,0.0,2
Bundesliga,2025-26,1200,2026-02-21,49,Hoffenheim,away,23,stable,-0.40084124644396957,-0.2928070272137736,-0.17448466308104124,0.40084124644396957,0.2928070272137736,0.17448466308104124,0.020342268953278175,-5.357316568115361,0.09484317127335107,5.262473396841994,0.25,0.0,2
Bundesliga,2025-26,1201,2026-02-21,56,Union Berlin,home,23,stable,0.08384444818407225,0.10018697493556364,0.1360359273399989,0.08384444818407225,0.10018697493556364,0.1360359273399989,0.11443274650471613,2.512317965339883,-0.3740543499083593,-2.138263615431568,0.0,0.25,2
Bundesliga,2025-26,1201,2026-02-21,50,Leverkusen,away,22,stable,0.08384444818407225,0.10018697493556364,0.1360359273399989,0.08384444818407225,0.10018697493556364,0.1360359273399989,0.11443274650471613,2.512317965339883,-0.3740543499083593,-2.138263615431568,0.0,0.25,2
Bundesliga,2025-26,1202,2026-02-21,58,Wolfsburg,home,23,stable,0.279767430571899,0.24717948139005827,0.27796913545546376,0.279767430571899,0.24717948139005827,0.27796913545546376,-0.04670397962657491,5.8929858610281,-1.5459496925226912,-4.347036168505403,0.25,0.0,2
Bundesliga,2025-26,1202,2026-02-21,41,Augsburg,away,23,stable,0.279767430571899,0.24717948139005827,0.27796913545546376,0.279767430571899,0.24717948139005827,0.27796913545546376,-0.04670397962657491,5.8929858610281,-1.5459496925226912,-4.347036168505403,0.25,0.0,2
Bundesliga,2025-26,1203,2026-02-21,53,RB Leipzig,home,23,stable,-0.4801302856336167,-0.25943384401971226,-0.1483118122955412,0.4801302856336167,0.25943384401971226,0.1483118122955412,0.0932637647289325,-4.5990358429830955,1.008075114430801,3.5909607285523393,0.25,0.25,2
Bundesliga,2025-26,1203,2026-02-21,43,Dortmund,away,23,stable,-0.4801302856336167,-0.25943384401971226,-0.1483118122955412,0.4801302856336167,0.25943384401971226,0.1483118122955412,0.0932637647289325,-4.5990358429830955,1.008075114430801,3.5909607285523393,0.25,0.25,2
Bundesliga,2025-26,1204,2026-02-22,46,Freiburg,home,23,stable,0.14539102433633888,0.09493215945799566,0.12766355868556478,0.14539102433633888,0.09493215945799566,0.12766355868556478,-0.010114389670085266,2.5837555696121948,-1.6413280866902247,-0.942427482921987,0.25,0.0,2
Bundesliga,2025-26,1204,2026-02-22,51,M'gladbach,away,23,stable,0.14539102433633888,0.09493215945799566,0.12766355868556478,0.14539102433633888,0.09493215945799566,0.12766355868556478,-0.010114389670085266,2.5837555696121948,-1.6413280866902247,-0.942427482921987,0.25,0.0,2
Bundesliga,2025-26,1205,2026-02-22,54,St Pauli,home,23,stable,0.30459977038556363,0.19373490288174042,0.20143402663032386,0.30459977038556363,0.19373490288174042,0.20143402663032386,0.00020011035224065665,5.2069901878622815,-0.9961990419789346,-4.210791145883336,0.25,0.0,2
Bundesliga,2025-26,1205,2026-02-22,57,Werder Bremen,away,23,stable,0.30459977038556363,0.19373490288174042,0.20143402663032386,0.30459977038556363,0.19373490288174042,0.20143402663032386,0.00020011035224065665,5.2069901878622815,-0.9961990419789346,-4.210791145883336,0.25,0.0,2
Bundesliga,2025-26,1206,2026-02-22,48,Heidenheim,home,23,stable,-0.1470034692934422,-0.10131763138761463,0.0071800702525235405,0.1470034692934422,0.10131763138761463,0.0071800702525235405,-0.1510382007213229,-1.5811309278306651,1.6087456600099304,-0.027614732179245816,0.0,0.25,2
Bundesliga,2025-26,1206,2026-02-22,55,Stuttgart,away,23,stable,-0.1470034692934422,-0.10131763138761463,0.0071800702525235405,0.1470034692934422,0.10131763138761463,0.0071800702525235405,-0.1510382007213229,-1.5811309278306651,1.6087456600099304,-0.027614732179245816,0.0,0.25,2
Bundesliga,2025-26,1207,2026-02-27,41,Augsburg,home,24,stable,-0.08877544153777661,-0.11592883835584283,-0.032274513572635666,0.08877544153777661,0.11592883835584283,0.032274513572635666,0.07149788232692611,-1.441133284870233,-0.5530004435536973,1.9941337284239358,0.0,0.0,2
Bundesliga,2025-26,1207,2026-02-27,45,FC Koln,away,24,stable,-0.08877544153777661,-0.11592883835584283,-0.032274513572635666,0.08877544153777661,0.11592883835584283,0.032274513572635666,0.07149788232692611,-1.441133284870233,-0.5530004435536973,1.9941337284239358,0.0,0.0,2
Bundesliga,2025-26,1208,2026-02-28,49,Hoffenheim,home,24,stable,-0.37273397589956603,-0.12692844628679967,-0.015944176267242538,0.37273397589956603,0.12692844628679967,0.015944176267242538,-0.04320316799045365,-2.2181708739664963,2.1518700438001526,0.06630083016640753,0.0,0.0,2
Bundesliga,2025-26,1208,2026-02-28,54,St Pauli,away,24,stable,-0.37273397589956603,-0.12692844628679967,-0.015944176267242538,0.37273397589956603,0.12692844628679967,0.015944176267242538,-0.04320316799045365,-2.2181708739664963,2.1518700438001526,0.06630083016640753,0.0,0.0,2
Bundesliga,2025-26,1209,2026-02-28,50,Leverkusen,home,23,stable,0.005676750304673961,0.20977143723982983,0.29627842873303356,0.005676750304673961,0.20977143723982983,0.29627842873303356,-0.016092063709187254,4.983418051475352,-0.5957180555435981,-4.387699995931754,0.25,0.0,2
Bundesliga,2025-26,1209,2026-02-28,52,Mainz,away,24,stable,0.005676750304673961,0.20977143723982983,0.29627842873303356,0.005676750304673961,0.20977143723982983,0.29627842873303356,-0.016092063709187254,4.983418051475352,-0.5957180555435981,-4.387699995931754,0.25,0.0,2
Bundesliga,2025-26,1210,2026-02-28,51,M'gladbach,home,24,stable,0.20195771543532895,0.09716089736769104,0.11138357202006835,0.20195771543532895,0.09716089736769104,0.11138357202006835,0.07945523471257943,1.9760345497297382,-0.7259608232756898,-1.250073726454054,0.0,0.25,2
Bundesliga,2025-26,1210,2026-02-28,56,Union Berlin,away,24,stable,0.20195771543532895,0.09716089736769104,0.11138357202006835,0.20195771543532895,0.09716089736769104,0.11138357202006835,0.07945523471257943,1.9760345497297382,-0.7259608232756898,-1.250073726454054,0.0,0.25,2
Bundesliga,2025-26,1211,2026-02-28,57,Werder Bremen,home,24,stable,-0.2948337497805611,-0.2773336926352665,-0.12885247231631658,0.2948337497805611,0.2773336926352665,0.12885247231631658,-0.061742572342530444,-4.679924804066915,2.041301057521347,2.63862374654559,0.25,0.25,2
Bundesliga,2025-26,1211,2026-02-28,48,Heidenheim,away,24,stable,-0.2948337497805611,-0.2773336926352665,-0.12885247231631658,0.2948337497805611,0.2773336926352665,0.12885247231631658,-0.061742572342530444,-4.679924804066915,2.041301057521347,2.63862374654559,0.25,0.25,2
Bundesliga,2025-26,1212,2026-02-28,43,Dortmund,home,24,stable,-0.027745709253187867,-0.03329102805545192,0.05458920547141344,0.027745709253187867,0.03329102805545192,0.05458920547141344,-0.32328270569982154,-0.18454527673511523,1.2450164188244295,-1.0604711420893227,0.0,0.25,2
Bundesliga,2025-26,1212,2026-02-28,42,Bayern Munich,away,24,stable,-0.027745709253187867,-0.03329102805545192,0.05458920547141344,0.027745709253187867,0.03329102805545192,0.05458920547141344,-0.32328270569982154,-0.18454527673511523,1.2450164188244295,-1.0604711420893227,0.0,0.25,2
Bundesliga,2025-26,1213,2026-03-01,55,Stuttgart,home,24,stable,-0.5090662219866676,-0.23204821259397534,-0.09461990801493858,0.5090662219866676,0.23204821259397534,0.09461990801493858,-0.39021057752651744,-3.30162357579723,2.890052792704903,0.4115707830923604,0.25,0.25,3
Bundesliga,2025-26,1213,2026-03-01,58,Wolfsburg,away,24,stable,-0.5090662219866676,-0.23204821259397534,-0.09461990801493858,0.5090662219866676,0.23204821259397534,0.09461990801493858,-0.39021057752651744,-3.30162357579723,2.890052792704903,0.4115707830923604,0.25,0.25,3
Bundesliga,2025-26,1214,2026-03-01,44,Ein Frankfurt,home,24,stable,0.15976999665708186,-0.14842084129311522,-0.05150016185115411,0.15976999665708186,0.14842084129311522,0.05150016185115411,-0.029771912420350155,-1.9023381413634521,-0.3804724848638419,2.282810626227305,0.0,0.0,3
Bundesliga,2025-26,1214,2026-03-01,46,Freiburg,away,24,stable,0.15976999665708186,-0.14842084129311522,-0.05150016185115411,0.15976999665708186,0.14842084129311522,0.05150016185115411,-0.029771912420350155,-1.9023381413634521,-0.3804724848638419,2.282810626227305,0.0,0.0,3
Bundesliga,2025-26,1215,2026-03-01,47,Hamburg,home,23,stable,-0.18283501282487957,-0.044066959597624966,0.03403506824833058,0.18283501282487957,0.044066959597624966,0.03403506824833058,-0.10650176422532187,-0.7175256638750183,0.5309248991439058,0.186600764731093,0.0,0.25,3
Bundesliga,2025-26,1215,2026-03-01,53,RB Leipzig,away,24,stable,-0.18283501282487957,-0.044066959597624966,0.03403506824833058,0.18283501282487957,0.044066959597624966,0.03403506824833058,-0.10650176422532187,-0.7175256638750183,0.5309248991439058,0.186600764731093,0.0,0.25,3
Bundesliga,2025-26,1216,2026-03-04,47,Hamburg,home,24,stable,-0.02407411843231133,-0.07953207415250757,0.009172367363134037,0.02407411843231133,0.07953207415250757,0.009172367363134037,-0.0027418932775549187,-1.3133176274092995,0.520689945507119,0.7926276819021971,0.25,0.0,3
Bundesliga,2025-26,1216,2026-03-04,50,Leverkusen,away,24,stable,-0.02407411843231133,-0.07953207415250757,0.009172367363134037,0.02407411843231133,0.07953207415250757,0.009172367363134037,-0.0027418932775549187,-1.3133176274092995,0.520689945507119,0.7926276819021971,0.25,0.0,3
Bundesliga,2025-26,1217,2026-03-06,42,Bayern Munich,home,25,stable,0.3729920011467378,0.49767105801200895,0.7134102000162046,0.3729920011467378,0.49767105801200895,0.7134102000162046,0.46816358119943313,7.440934222555462,-3.585511285216299,-3.8554229373392075,0.75,0.5,3
Bundesliga,2025-26,1217,2026-03-06,51,M'gladbach,away,25,stable,0.3729920011467378,0.49767105801200895,0.7134102000162046,0.3729920011467378,0.49767105801200895,0.7134102000162046,0.46816358119943313,7.440934222555462,-3.585511285216299,-3.8554229373392075,0.75,0.5,3
Bundesliga,2025-26,1218,2026-03-07,46,Freiburg,home,25,stable,-0.1087156577362276,0.028175372919846065,0.05904934494081154,0.1087156577362276,0.028175372919846065,0.05904934494081154,-0.13602201094299682,0.5599236373578065,-0.765164260116985,0.20524062275917299,0.0,0.25,3
Bundesliga,2025-26,1218,2026-03-07,50,Leverkusen,away,25,stable,-0.1087156577362276,0.028175372919846065,0.05904934494081154,0.1087156577362276,0.028175372919846065,0.05904934494081154,-0.13602201094299682,0.5599236373578065,-0.765164260116985,0.20524062275917299,0.0,0.25,3
Bundesliga,2025-26,1219,2026-03-07,48,Heidenheim,home,25,stable,-0.5893772069183816,-0.3121502552796568,-0.1489303953907215,0.5893772069183816,0.3121502552796568,0.1489303953907215,-0.3393814942026778,-4.544687965092997,2.7605450642427307,1.7841429008502692,0.0,0.25,3
Bundesliga,2025-26,1219,2026-03-07,49,Hoffenheim,away,25,stable,-0.5893772069183816,-0.3121502552796568,-0.1489303953907215,0.5893772069183816,0.3121502552796568,0.1489303953907215,-0.3393814942026778,-4.544687965092997,2.7605450642427307,1.7841429008502692,0.0,0.25,3
Bundesliga,2025-26,1220,2026-03-07,52,Mainz,home,25,stable,-0.22573955576986904,-0.12799566781513283,-0.018277426594313917,0.22573955576986904,0.12799566781513283,0.018277426594313917,-0.10158465446518594,-1.936060783186866,0.5002693164306127,1.4357914667562588,0.0,0.0,3
Bundesliga,2025-26,1220,2026-03-07,55,Stuttgart,away,25,stable,-0.22573955576986904,-0.12799566781513283,-0.018277426594313917,0.22573955576986904,0.12799566781513283,0.018277426594313917,-0.10158465446518594,-1.936060783186866,0.5002693164306127,1.4357914667562588,0.0,0.0,3
Bundesliga,2025-26,1221,2026-03-07,53,RB Leipzig,home,25,stable,-0.4714263293581855,-0.31372844836240077,-0.16125696953133195,0.4714263293581855,0.31372844836240077,0.16125696953133195,-0.2430832388942621,-4.362630842377091,2.732458736083865,1.6301721062932346,0.25,0.25,3
Bundesliga,2025-26,1221,2026-03-07,41,Augsburg,away,25,stable,-0.4714263293581855,-0.31372844836240077,-0.16125696953133195,0.4714263293581855,0.31372844836240077,0.16125696953133195,-0.2430832388942621,-4.362630842377091,2.732458736083865,1.6301721062932346,0.25,0.25,3
Bundesliga,2025-26,1222,2026-03-07,58,Wolfsburg,home,25,stable,0.3761804308818847,0.17147787738001075,0.1787150322863194,0.3761804308818847,0.17147787738001075,0.1787150322863194,0.23059708489814845,5.053352974693571,-2.1948256475983694,-2.858527327095212,0.25,0.25,3
Bundesliga,2025-26,1222,2026-03-07,47,Hamburg,away,25,stable,0.3761804308818847,0.17147787738001075,0.1787150322863194,0.3761804308818847,0.17147787738001075,0.1787150322863194,0.23059708489814845,5.053352974693571,-2.1948256475983694,-2.858527327095212,0.25,0.25,3
Bundesliga,2025-26,1223,2026-03-07,45,FC Koln,home,25,stable,-0.017587775226351243,-0.023202817571458145,0.0572072665853004,0.017587775226351243,0.023202817571458145,0.0572072665853004,-0.003041618444673322,-0.7066980344578422,0.5961151173744877,0.11058291708335166,0.0,0.0,3
Bundesliga,2025-26,1223,2026-03-07,43,Dortmund,away,25,stable,-0.017587775226351243,-0.023202817571458145,0.0572072665853004,0.017587775226351243,0.023202817571458145,0.0572072665853004,-0.003041618444673322,-0.7066980344578422,0.5961151173744877,0.11058291708335166,0.0,0.0,3
Bundesliga,2025-26,1224,2026-03-08,54,St Pauli,home,25,stable,-0.26927242887761993,-0.018127326963314733,-0.019577320002865425,0.26927242887761993,0.018127326963314733,0.019577320002865425,0.10031688261342353,0.05715840645816872,-0.7069455657453483,0.6497871592871629,0.0,0.25,3
Bundesliga,2025-26,1224,2026-03-08,44,Ein Frankfurt,away,25,stable,-0.26927242887761993,-0.018127326963314733,-0.019577320002865425,0.26927242887761993,0.018127326963314733,0.019577320002865425,0.10031688261342353,0.05715840645816872,-0.7069455657453483,0.6497871592871629,0.0,0.25,3
Bundesliga,2025-26,1225,2026-03-08,56,Union Berlin,home,25,stable,0.2843027909301762,0.23706410156232677,0.25787209925872,0.2843027909301762,0.23706410156232677,0.25787209925872,0.16486599857560735,5.99786485135454,-2.8532591065917714,-3.144605744762752,0.0,0.25,3
Bundesliga,2025-26,1225,2026-03-08,57,Werder Bremen,away,25,stable,0.2843027909301762,0.23706410156232677,0.25787209925872,0.2843027909301762,0.23706410156232677,0.25787209925872,0.16486599857560735,5.99786485135454,-2.8532591065917714,-3.144605744762752,0.0,0.25,3
Bundesliga,2025-26,1226,2026-03-13,51,M'gladbach,home,26,stable,0.058026804847028046,0.18236967078876287,0.23002529893605783,0.058026804847028046,0.18236967078876287,0.23002529893605783,0.14385422483181598,4.283328897362132,-1.875890404960323,-2.4074384924018144,0.25,0.0,3
Bundesliga,2025-26,1226,2026-03-13,54,St Pauli,away,26,stable,0.058026804847028046,0.18236967078876287,0.23002529893605783,0.058026804847028046,0.18236967078876287,0.23002529893605783,0.14385422483181598,4.283328897362132,-1.875890404960323,-2.4074384924018144,0.25,0.0,3
Bundesliga,2025-26,1227,2026-03-14,43,Dortmund,home,26,stable,0.3197262663800091,0.19887634140015242,0.2972119900218768,0.3197262663800091,0.19887634140015242,0.2972119900218768,0.08221792602833311,4.295286824777056,-0.7151987345165978,-3.580088090260458,0.25,0.0,3
Bundesliga,2025-26,1227,2026-03-14,41,Augsburg,away,26,stable,0.3197262663800091,0.19887634140015242,0.2972119900218768,0.3197262663800091,0.19887634140015242,0.2972119900218768,0.08221792602833311,4.295286824777056,-0.7151987345165978,-3.580088090260458,0.25,0.0,3
Bundesliga,2025-26,1228,2026-03-14,44,Ein Frankfurt,home,26,stable,0.1883930031331319,-0.12389967428598947,-0.024858532118820942,0.1883930031331319,0.12389967428598947,0.024858532118820942,-0.04292237591022152,-2.133608179595825,1.1550556298320274,0.9785525497638253,0.0,0.0,3
Bundesliga,2025-26,1228,2026-03-14,48,Heidenheim,away,26,stable,0.1883930031331319,-0.12389967428598947,-0.024858532118820942,0.1883930031331319,0.12389967428598947,0.024858532118820942,-0.04292237591022152,-2.133608179595825,1.1550556298320274,0.9785525497638253,0.0,0.0,3
Bundesliga,2025-26,1229,2026-03-14,49,Hoffenheim,home,26,stable,-0.6399017653294548,-0.3239960056884499,-0.1722600710630653,0.6399017653294548,0.3239960056884499,0.1722600710630653,-0.3187527475426357,-5.057861492664073,3.1235834072598276,1.9342780854042148,0.25,0.5,3
Bundesliga,2025-26,1229,2026-03-14,58,Wolfsburg,away,26,stable,-0.6399017653294548,-0.3239960056884499,-0.1722600710630653,0.6399017653294548,0.3239960056884499,0.1722600710630653,-0.3187527475426357,-5.057861492664073,3.1235834072598276,1.9342780854042148,0.25,0.5,3
Bundesliga,2025-26,1230,2026-03-14,50,Leverkusen,home,26,stable,0.1836137358885026,0.26305688507364255,0.3928862711387049,0.1836137358885026,0.26305688507364255,0.3928862711387049,-0.17352034820483597,6.40859563078795,-1.6218393534588675,-4.78675627732906,0.5,0.0,3
Bundesliga,2025-26,1230,2026-03-14,42,Bayern Munich,away,26,stable,0.1836137358885026,0.26305688507364255,0.3928862711387049,0.1836137358885026,0.26305688507364255,0.3928862711387049,-0.17352034820483597,6.40859563078795,-1.6218393534588675,-4.78675627732906,0.5,0.0,3
Bundesliga,2025-26,1231,2026-03-14,47,Hamburg,home,26,stable,0.10447704435306182,0.24617838653864466,0.2701801134530808,0.10447704435306182,0.24617838653864466,0.2701801134530808,0.12579946452083623,5.565916472308557,-1.2366249479215385,-4.329291524387041,0.0,0.0,3
Bundesliga,2025-26,1231,2026-03-14,45,FC Koln,away,26,stable,0.10447704435306182,0.24617838653864466,0.2701801134530808,0.10447704435306182,0.24617838653864466,0.2701801134530808,0.12579946452083623,5.565916472308557,-1.2366249479215385,-4.329291524387041,0.0,0.0,3
Bundesliga,2025-26,1232,2026-03-15,57,Werder Bremen,home,26,stable,-0.0010472553890681635,0.1289949894064551,0.14729135268184584,0.0010472553890681635,0.1289949894064551,0.14729135268184584,-0.03805563820077529,2.6637537608513284,-1.0357598357523146,-1.6279939250990194,0.0,0.0,3
Bundesliga,2025-26,1232,2026-03-15,52,Mainz,away,26,stable,-0.0010472553890681635,0.1289949894064551,0.14729135268184584,0.0010472553890681635,0.1289949894064551,0.14729135268184584,-0.03805563820077529,2.6637537608513284,-1.0357598357523146,-1.6279939250990194,0.0,0.0,3
Bundesliga,2025-26,1233,2026-03-15,46,Freiburg,home,26,stable,-0.08806073979186108,-0.30808343789482007,-0.19584599040686057,0.08806073979186108,0.30808343789482007,0.19584599040686057,-0.4627669510401411,-6.8600739731049245,3.085740787060404,3.7743331860445153,0.25,0.5,3
Bundesliga,2025-26,1233,2026-03-15,56,Union Berlin,away,26,stable,-0.08806073979186108,-0.30808343789482007,-0.19584599040686057,0.08806073979186108,0.30808343789482007,0.19584599040686057,-0.4627669510401411,-6.8600739731049245,3.085740787060404,3.7743331860445153,0.25,0.5,3
Bundesliga,2025-26,1234,2026-03-15,55,Stuttgart,home,26,stable,0.2363806184986587,0.16735339471854188,0.1732456400553081,0.2363806184986587,0.16735339471854188,0.1732456400553081,-0.2985927215802997,3.5687605957202884,0.02839650531966942,-3.5971571010399606,0.25,0.5,3
Bundesliga,2025-26,1234,2026-03-15,53,RB Leipzig,away,26,stable,0.2363806184986587,0.16735339471854188,0.1732456400553081,0.2363806184986587,0.16735339471854188,0.1732456400553081,-0.2985927215802997,3.5687605957202884,0.02839650531966942,-3.5971571010399606,0.25,0.5,3
Bundesliga,2025-26,1235,2026-03-20,53,RB Leipzig,home,27,stable,0.13919066745911468,0.13201729332898005,0.17619197808460518,0.13919066745911468,0.13201729332898005,0.17619197808460518,-0.02362236095553305,2.351956917713982,-0.9116768431227357,-1.4402800745912185,0.0,0.0,3
Bundesliga,2025-26,1235,2026-03-20,49,Hoffenheim,away,27,stable,0.13919066745911468,0.13201729332898005,0.17619197808460518,0.13919066745911468,0.13201729332898005,0.17619197808460518,-0.02362236095553305,2.351956917713982,-0.9116768431227357,-1.4402800745912185,0.0,0.0,3
Bundesliga,2025-26,1236,2026-03-21,42,Bayern Munich,home,27,stable,0.057267361198958255,0.041699332352711505,0.24703228602041483,0.057267361198958255,0.041699332352711505,0.24703228602041483,-0.10500848354682102,1.6602873551204045,-0.042227111442677545,-1.618060243677713,0.25,0.25,3
Bundesliga,2025-26,1236,2026-03-21,56,Union Berlin,away,27,stable,0.057267361198958255,0.041699332352711505,0.24703228602041483,0.057267361198958255,0.041699332352711505,0.24703228602041483,-0.10500848354682102,1.6602873551204045,-0.042227111442677545,-1.618060243677713,0.25,0.25,3
Bundesliga,2025-26,1237,2026-03-21,45,FC Koln,home,27,stable,0.010232992935669039,-0.04332071552064115,-0.018820590233721013,0.010232992935669039,0.04332071552064115,0.018820590233721013,0.3770758396142311,-0.5345271554092534,-2.095636318683086,2.6301634740923454,0.0,0.25,3
Bundesliga,2025-26,1237,2026-03-21,51,M'gladbach,away,27,stable,0.010232992935669039,-0.04332071552064115,-0.018820590233721013,0.010232992935669039,0.04332071552064115,0.018820590233721013,0.3770758396142311,-0.5345271554092534,-2.095636318683086,2.6301634740923454,0.0,0.25,3
Bundesliga,2025-26,1238,2026-03-21,48,Heidenheim,home,27,stable,-0.36018313388226697,-0.287155792811842,-0.13300255507612802,0.36018313388226697,0.287155792811842,0.13300255507612802,-0.3071408364117443,-4.037334682372751,2.6175638144657483,1.4197708679069998,0.0,0.5,3
Bundesliga,2025-26,1238,2026-03-21,50,Leverkusen,away,27,stable,-0.36018313388226697,-0.287155792811842,-0.13300255507612802,0.36018313388226697,0.287155792811842,0.13300255507612802,-0.3071408364117443,-4.037334682372751,2.6175638144657483,1.4197708679069998,0.0,0.5,3
Bundesliga,2025-26,1239,2026-03-21,58,Wolfsburg,home,27,stable,0.25221978691444796,-0.005835741868575106,0.016099083554782873,0.25221978691444796,0.005835741868575106,0.016099083554782873,0.03309708005919232,-0.5039545932059797,-0.013999583506035806,0.5179541767120377,0.0,0.0,3
Bundesliga,2025-26,1239,2026-03-21,57,Werder Bremen,away,27,stable,0.25221978691444796,-0.005835741868575106,0.016099083554782873,0.25221978691444796,0.005835741868575106,0.016099083554782873,0.03309708005919232,-0.5039545932059797,-0.013999583506035806,0.5179541767120377,0.0,0.0,3
Bundesliga,2025-26,1240,2026-03-21,43,Dortmund,home,27,stable,0.05618263654863198,-0.07928733813232425,0.044373287826375174,0.05618263654863198,0.07928733813232425,0.044373287826375174,0.17639142680777464,-2.4192880233186886,0.4680162571763097,1.9512717661423664,0.0,0.25,3
Bundesliga,2025-26,1240,2026-03-21,47,Hamburg,away,27,stable,0.05618263654863198,-0.07928733813232425,0.044373287826375174,0.05618263654863198,0.07928733813232425,0.044373287826375174,0.17639142680777464,-2.4192880233186886,0.4680162571763097,1.9512717661423664,0.0,0.25,3
Bundesliga,2025-26,1241,2026-03-22,52,Mainz,home,27,stable,-0.23130783467716534,0.13366862685927305,0.16195348406007803,0.23130783467716534,0.13366862685927305,0.16195348406007803,0.16893236524699962,3.2369553100137116,-1.410283464620976,-1.8266718453927522,0.25,0.0,3
Bundesliga,2025-26,1241,2026-03-22,44,Ein Frankfurt,away,27,stable,-0.23130783467716534,0.13366862685927305,0.16195348406007803,0.23130783467716534,0.13366862685927305,0.16195348406007803,0.16893236524699962,3.2369553100137116,-1.410283464620976,-1.8266718453927522,0.25,0.0,3
Bundesliga,2025-26,1242,2026-03-22,54,St Pauli,home,27,stable,-0.09603196844169709,-0.12419270818274084,-0.14291322057305544,0.09603196844169709,0.12419270818274084,0.14291322057305544,0.00830148694543853,-3.3149677902196695,-0.2770627038439222,3.5920304940636028,0.0,0.0,3
Bundesliga,2025-26,1242,2026-03-22,46,Freiburg,away,27,stable,-0.09603196844169709,-0.12419270818274084,-0.14291322057305544,0.09603196844169709,0.12419270818274084,0.14291322057305544,0.00830148694543853,-3.3149677902196695,-0.2770627038439222,3.5920304940636028,0.0,0.0,3
Bundesliga,2025-26,1243,2026-03-22,41,Augsburg,home,27,stable,-0.020702543744177626,0.048240112787602374,0.10394566709469316,0.020702543744177626,0.048240112787602374,0.10394566709469316,-0.09423052641313712,0.8056800231318384,-0.21389599899845346,-0.5917840241333849,0.0,0.0,3
Bundesliga,2025-26,1243,2026-03-22,55,Stuttgart,away,27,stable,-0.020702543744177626,0.048240112787602374,0.10394566709469316,0.020702543744177626,0.048240112787602374,0.10394566709469316,-0.09423052641313712,0.8056800231318384,-0.21389599899845346,-0.5917840241333849,0.0,0.0,3
Bundesliga,2025-26,1244,2026-04-04,46,Freiburg,home,28,stable,0.5210753919179514,0.5113987201975247,0.6598870145647402,0.5210753919179514,0.5113987201975247,0.6598870145647402,0.011483545396958394,10.756716098086915,-2.859666469173999,-7.897049628912935,0.75,0.0,4
Bundesliga,2025-26,1244,2026-04-04,42,Bayern Munich,away,28,stable,0.5210753919179514,0.5113987201975247,0.6598870145647402,0.5210753919179514,0.5113987201975247,0.6598870145647402,0.011483545396958394,10.756716098086915,-2.859666469173999,-7.897049628912935,0.75,0.0,4
Bundesliga,2025-26,1245,2026-04-04,47,Hamburg,home,28,stable,0.21275559379343698,0.18824039421972708,0.20868598726889045,0.21275559379343698,0.18824039421972708,0.20868598726889045,-0.11518941662787974,3.8614201206684626,-0.4365144704753354,-3.4249056501931383,0.0,0.25,4
Bundesliga,2025-26,1245,2026-04-04,41,Augsburg,away,28,stable,0.21275559379343698,0.18824039421972708,0.20868598726889045,0.21275559379343698,0.18824039421972708,0.20868598726889045,-0.11518941662787974,3.8614201206684626,-0.4365144704753354,-3.4249056501931383,0.0,0.25,4
Bundesliga,2025-26,1246,2026-04-04,49,Hoffenheim,home,28,stable,-0.13905360903622477,0.07055780071015749,0.1404292638473832,0.13905360903622477,0.07055780071015749,0.1404292638473832,0.1440228564313415,1.3114060522437354,-0.8621465174984189,-0.4492595347453304,0.25,0.25,4
Bundesliga,2025-26,1246,2026-04-04,52,Mainz,away,28,stable,-0.13905360903622477,0.07055780071015749,0.1404292638473832,0.13905360903622477,0.07055780071015749,0.1404292638473832,0.1440228564313415,1.3114060522437354,-0.8621465174984189,-0.4492595347453304,0.25,0.25,4
Bundesliga,2025-26,1247,2026-04-04,50,Leverkusen,home,28,stable,-0.22878784512921868,0.11274716239162341,0.22152636826348293,0.22878784512921868,0.11274716239162341,0.22152636826348293,-0.03505707505491973,2.6987566585871314,0.004791115672367341,-2.7035477742595155,0.25,0.0,4
Bundesliga,2025-26,1247,2026-04-04,58,Wolfsburg,away,28,stable,-0.22878784512921868,0.11274716239162341,0.22152636826348293,0.22878784512921868,0.11274716239162341,0.22152636826348293,-0.03505707505491973,2.6987566585871314,0.004791115672367341,-2.7035477742595155,0.25,0.0,4
Bundesliga,2025-26,1248,2026-04-04,51,M'gladbach,home,28,stable,-0.06258982064069085,0.09447033759454981,0.17851885484059327,0.06258982064069085,0.09447033759454981,0.17851885484059327,-0.027929218864547245,2.1787014198720533,0.24140406049981966,-2.420105480371854,0.0,0.0,4
